gene_name,gene_id,mgi_symbol
ENSMUSG00000087404,28745,Gm11752
ENSMUSG00000087405,28746,Gm14232
ENSMUSG00000087406,28747,E130215H24Rik
ENSMUSG00000087407,28748,Gm11431
ENSMUSG00000087408,28749,Cers1
ENSMUSG00000087409,28750,Gm14271
ENSMUSG00000087410,28751,2310065F04Rik
ENSMUSG00000087411,28752,Gm16048
ENSMUSG00000087412,28753,Gm15501
ENSMUSG00000087413,28754,Gm11266
ENSMUSG00000087415,28755,Gm14529
ENSMUSG00000087416,28756,Gm15906
ENSMUSG00000087417,28757,Gm13001
ENSMUSG00000087422,28758,Gm13564
ENSMUSG00000087424,28759,5730405O15Rik
ENSMUSG00000087425,28760,Gm15404
ENSMUSG00000087428,28761,Gm15017
ENSMUSG00000087429,28762,Gm16235
ENSMUSG00000087430,28763,Gm13405
ENSMUSG00000087431,28764,Gm16054
ENSMUSG00000087432,28765,Gm15123
ENSMUSG00000087433,28766,Gm14167
ENSMUSG00000087434,28767,Rab11fip4os1
ENSMUSG00000087435,28768,Gm16323
ENSMUSG00000087436,28769,Gm16156
ENSMUSG00000087437,28770,Gm13112
ENSMUSG00000087439,28771,Gm15788
ENSMUSG00000087440,28772,4930577N17Rik
ENSMUSG00000087441,28773,Gm13853
ENSMUSG00000087442,28774,Gm14453
ENSMUSG00000087443,28775,Ppp1r18os
ENSMUSG00000087444,28776,Gm5475
ENSMUSG00000087445,28777,Gm14286
ENSMUSG00000087449,28778,Gm12971
ENSMUSG00000087450,28779,Gm13994
ENSMUSG00000087451,28780,Gm12970
ENSMUSG00000087452,28781,Gm11998
ENSMUSG00000087454,28782,Gm13174
ENSMUSG00000087455,28783,5330411J11Rik
ENSMUSG00000087456,28784,Gm16322
ENSMUSG00000087457,28785,Gm7799
ENSMUSG00000087458,28786,Gm13999
ENSMUSG00000087459,28787,Csmd2os
ENSMUSG00000087460,28788,4930401O12Rik
ENSMUSG00000087461,28789,C230014O12Rik
ENSMUSG00000087464,28790,Gm12862
ENSMUSG00000087465,28791,Gm13905
ENSMUSG00000087466,28792,A330041J22Rik
ENSMUSG00000087467,28793,Gm13601
ENSMUSG00000087469,28794,Gm16142
ENSMUSG00000087470,28795,A630031M04Rik
ENSMUSG00000087473,28796,Gm13883
ENSMUSG00000087474,28797,Gm12100
ENSMUSG00000087475,28798,4933406I18Rik
ENSMUSG00000087476,28799,Rap1gapos
ENSMUSG00000087477,28800,Gm13822
ENSMUSG00000087478,28801,4930506C21Rik
ENSMUSG00000087479,28802,Gm16835
ENSMUSG00000087480,28803,Gm15910
ENSMUSG00000087481,28804,Gm15608
ENSMUSG00000087482,28805,Gm12720
ENSMUSG00000087484,28806,2900089D17Rik
ENSMUSG00000087485,28807,Gm13383
ENSMUSG00000087486,28808,Gm11723
ENSMUSG00000087487,28809,Ppp2r2cos
ENSMUSG00000087489,28810,Gm15656
ENSMUSG00000087492,28811,Gm15700
ENSMUSG00000087495,28812,Gm14152
ENSMUSG00000087496,28813,Gm13523
ENSMUSG00000087497,28814,2810001G20Rik
ENSMUSG00000087500,28815,Gm12426
ENSMUSG00000087501,28816,Gm12116
ENSMUSG00000087502,28817,Gm16091
ENSMUSG00000087503,28818,NA
ENSMUSG00000087504,28819,Gm13658
ENSMUSG00000087505,28820,Gm15241
ENSMUSG00000087507,28821,Gm16141
ENSMUSG00000087508,28822,Gm14174
ENSMUSG00000087510,28823,1700112K13Rik
ENSMUSG00000087512,28824,Gm11985
ENSMUSG00000087514,28825,Gm16076
ENSMUSG00000087515,28826,Gm13554
ENSMUSG00000087516,28827,Tbx3os1
ENSMUSG00000087517,28828,4930577H14Rik
ENSMUSG00000087518,28829,Gm13561
ENSMUSG00000087519,28830,AV039307
ENSMUSG00000087520,28831,Gm14389
ENSMUSG00000087521,28832,AI646519
ENSMUSG00000087522,28833,Gm371
ENSMUSG00000087523,28834,Gm12319
ENSMUSG00000087524,28835,Gm14285
ENSMUSG00000087525,28836,Gm13062
ENSMUSG00000087526,28837,Gm15738
ENSMUSG00000087527,28838,Gm13656
ENSMUSG00000087528,28839,9830144P21Rik
ENSMUSG00000087530,28840,Gm15533
ENSMUSG00000087531,28841,Gm15606
ENSMUSG00000087532,28842,Gm15938
ENSMUSG00000087534,28843,Gm11418
ENSMUSG00000087535,28844,Zmiz1os1
ENSMUSG00000087536,28845,Gm14246
ENSMUSG00000087537,28846,Gm13799
ENSMUSG00000087538,28847,Gm16341
ENSMUSG00000087539,28848,Gm13584
ENSMUSG00000087540,28849,Gm11412
ENSMUSG00000087541,28850,Hopxos
ENSMUSG00000087542,28851,Gm15878
ENSMUSG00000087543,28852,Gm16576
ENSMUSG00000087544,28853,Gm13923
ENSMUSG00000087545,28854,Gm13966
ENSMUSG00000087547,28855,Platr27
ENSMUSG00000087549,28856,Gm13427
ENSMUSG00000087550,28857,Gm14343
ENSMUSG00000087552,28858,Gm15819
ENSMUSG00000087553,28859,5730412P04Rik
ENSMUSG00000087554,28860,Gm15646
ENSMUSG00000087555,28861,Gm13997
ENSMUSG00000087556,28862,Gm15764
ENSMUSG00000087557,28863,Gm15869
ENSMUSG00000087559,28864,Gm13802
ENSMUSG00000087560,28865,NA
ENSMUSG00000087561,28866,Gm11608
ENSMUSG00000087563,28867,Gm14205
ENSMUSG00000087564,28868,Gm11817
ENSMUSG00000087565,28869,Gm14662
ENSMUSG00000087568,28870,Maats1os
ENSMUSG00000087569,28871,Gm8464
ENSMUSG00000087570,28872,Gm13647
ENSMUSG00000087574,28873,C030037D09Rik
ENSMUSG00000087575,28874,Gm12976
ENSMUSG00000087578,28875,Ccdc142os
ENSMUSG00000087579,28876,1500017E21Rik
ENSMUSG00000087581,28877,Gm11571
ENSMUSG00000087582,28878,Ighv6-7
ENSMUSG00000087584,28879,Gm14457
ENSMUSG00000087585,28880,Gm14100
ENSMUSG00000087586,28881,Gm6938
ENSMUSG00000087587,28882,Gm15245
ENSMUSG00000087588,28883,Gm16355
ENSMUSG00000087589,28884,D430040D24Rik
ENSMUSG00000087590,28885,Epb41l4aos
ENSMUSG00000087591,28886,Gm14635
ENSMUSG00000087592,28887,Gm11184
ENSMUSG00000087593,28888,Gm16174
ENSMUSG00000087594,28889,BC039771
ENSMUSG00000087595,28890,1810012K08Rik
ENSMUSG00000087596,28891,Gm11715
ENSMUSG00000087597,28892,Gm15345
ENSMUSG00000087598,28893,Zfp111
ENSMUSG00000087600,28894,Pmepa1os
ENSMUSG00000087601,28895,Uchl1os
ENSMUSG00000087602,28896,Gm12753
ENSMUSG00000087603,28897,Gm11339
ENSMUSG00000087604,28898,Cdrt4os1
ENSMUSG00000087605,28899,Gm15742
ENSMUSG00000087606,28900,Gm16121
ENSMUSG00000087607,28901,Gm16034
ENSMUSG00000087608,28902,Gm12914
ENSMUSG00000087609,28903,4930442J19Rik
ENSMUSG00000087610,28904,Gm16253
ENSMUSG00000087611,28905,4930458D05Rik
ENSMUSG00000087612,28906,A230005M16Rik
ENSMUSG00000087613,28907,Gm13855
ENSMUSG00000087614,28908,Gm12514
ENSMUSG00000087615,28909,Pnpla1os
ENSMUSG00000087616,28910,Gm14257
ENSMUSG00000087617,28911,Gm14268
ENSMUSG00000087618,28912,Gm14114
ENSMUSG00000087620,28913,5330434G04Rik
ENSMUSG00000087621,28914,1700003G18Rik
ENSMUSG00000087622,28915,Gm12290
ENSMUSG00000087623,28916,Gm12404
ENSMUSG00000087624,28917,9230111E07Rik
ENSMUSG00000087625,28918,4930419G24Rik
ENSMUSG00000087626,28919,Gm15050
ENSMUSG00000087627,28920,A230059L01Rik
ENSMUSG00000087628,28921,Gm13028
ENSMUSG00000087629,28922,Gm12246
ENSMUSG00000087630,28923,Gm11513
ENSMUSG00000087632,28924,Gm6058
ENSMUSG00000087633,28925,Gm14455
ENSMUSG00000087635,28926,Gm13414
ENSMUSG00000087636,28927,Gm4660
ENSMUSG00000087637,28928,Gm11986
ENSMUSG00000087638,28929,Gm11773
ENSMUSG00000087639,28930,Gm15512
ENSMUSG00000087640,28931,Gm14798
ENSMUSG00000087641,28932,Gm12811
ENSMUSG00000087642,28933,Ighe
ENSMUSG00000087643,28934,Gm11314
ENSMUSG00000087644,28935,Gm14703
ENSMUSG00000087646,28936,Gm1667
ENSMUSG00000087647,28937,Gm15407
ENSMUSG00000087648,28938,E130018N17Rik
ENSMUSG00000087651,28939,1500009L16Rik
ENSMUSG00000087652,28940,Gm15918
ENSMUSG00000087653,28941,1700087M22Rik
ENSMUSG00000087654,28942,Gm12256
ENSMUSG00000087657,28943,Gm16764
ENSMUSG00000087658,28944,Hotairm1
ENSMUSG00000087659,28945,Gm12606
ENSMUSG00000087660,28946,B230398E01Rik
ENSMUSG00000087662,28947,Gm11373
ENSMUSG00000087663,28948,Defa-ps3
ENSMUSG00000087666,28949,B230359F08Rik
ENSMUSG00000087667,28950,Gm13381
ENSMUSG00000087668,28951,Gm11186
ENSMUSG00000087669,28952,Gm11724
ENSMUSG00000087670,28953,9530036M11Rik
ENSMUSG00000087672,28954,Gm15122
ENSMUSG00000087674,28955,4930447M23Rik
ENSMUSG00000087675,28956,Gm11762
ENSMUSG00000087677,28957,Gm15226
ENSMUSG00000087678,28958,Gm14120
ENSMUSG00000087679,28959,C330006A16Rik
ENSMUSG00000087681,28960,Gm13565
ENSMUSG00000087682,28961,Gm14003
ENSMUSG00000087683,28962,Gm11712
ENSMUSG00000087684,28963,1200007C13Rik
ENSMUSG00000087685,28964,1700122E12Rik
ENSMUSG00000087687,28965,Pet100
ENSMUSG00000087688,28966,Gm11300
ENSMUSG00000087689,28967,Gm15845
ENSMUSG00000087690,28968,Gm16031
ENSMUSG00000087691,28969,Gm15674
ENSMUSG00000087692,28970,Gm11940
ENSMUSG00000087693,28971,Gm16191
ENSMUSG00000087694,28972,A530058N18Rik
ENSMUSG00000087695,28973,Gm16291
ENSMUSG00000087698,28974,Gm13031
ENSMUSG00000087700,28975,Gm15283
ENSMUSG00000087702,28976,Gm13575
ENSMUSG00000087703,28977,Gm15650
ENSMUSG00000087704,28978,Gm14978
ENSMUSG00000087707,28979,Gm22999
ENSMUSG00000087714,28980,Gm25827
ENSMUSG00000087716,28981,Gm25825
ENSMUSG00000087717,28982,Gm25824
ENSMUSG00000087718,28983,Gm22236
ENSMUSG00000087719,28984,Gm26464
ENSMUSG00000087720,28985,Gm26279
ENSMUSG00000087721,28986,Gm26280
ENSMUSG00000087722,28987,Gm26277
ENSMUSG00000087723,28988,Gm26278
ENSMUSG00000087724,28989,Gm26276
ENSMUSG00000087726,28990,Gm26275
ENSMUSG00000087728,28991,Gm26274
ENSMUSG00000087730,28992,Gm24650
ENSMUSG00000087731,28993,Gm24649
ENSMUSG00000087732,28994,Gm24651
ENSMUSG00000087736,28995,Gm24648
ENSMUSG00000087737,28996,Gm24647
ENSMUSG00000087739,28997,Gm24644
ENSMUSG00000087741,28998,Gm23827
ENSMUSG00000087742,28999,Gm25152
ENSMUSG00000087743,29000,Gm25153
ENSMUSG00000087744,29001,Gm25149
ENSMUSG00000087746,29002,Gm25150
ENSMUSG00000087748,29003,Gm25154
ENSMUSG00000087750,29004,Gm23468
ENSMUSG00000087752,29005,Gm23467
ENSMUSG00000087758,29006,Gm23466
ENSMUSG00000087759,29007,Gm23465
ENSMUSG00000087760,29008,Gm23980
ENSMUSG00000087764,29009,Gm23984
ENSMUSG00000087765,29010,Gm23985
ENSMUSG00000087766,29011,Gm23982
ENSMUSG00000087768,29012,Gm22755
ENSMUSG00000087772,29013,Gm22319
ENSMUSG00000087774,29014,Gm22320
ENSMUSG00000087775,29015,Rprl2
ENSMUSG00000087776,29016,Gm22322
ENSMUSG00000087777,29017,Gm22321
ENSMUSG00000087779,29018,Gm23765
ENSMUSG00000087780,29019,Gm23167
ENSMUSG00000087781,29020,Gm23168
ENSMUSG00000087783,29021,Gm23170
ENSMUSG00000087784,29022,Gm23171
ENSMUSG00000087785,29023,Gm23172
ENSMUSG00000087786,29024,Gm23173
ENSMUSG00000087789,29025,Gm23166
ENSMUSG00000087790,29026,Gm25970
ENSMUSG00000087791,29027,Gm25969
ENSMUSG00000087792,29028,Gm25968
ENSMUSG00000087793,29029,Gm25967
ENSMUSG00000087794,29030,Gm25966
ENSMUSG00000087795,29031,Gm25965
ENSMUSG00000087796,29032,Gm25964
ENSMUSG00000087798,29033,Gm25962
ENSMUSG00000087800,29034,Gm25569
ENSMUSG00000087801,29035,Gm25980
ENSMUSG00000087802,29036,Gm25979
ENSMUSG00000087804,29037,Gm23434
ENSMUSG00000087805,29038,Gm27926
ENSMUSG00000087806,29039,Gm23432
ENSMUSG00000087808,29040,Gm23435
ENSMUSG00000087810,29041,Gm25113
ENSMUSG00000087812,29042,Gm25115
ENSMUSG00000087813,29043,Gm22490
ENSMUSG00000087815,29044,Gm22491
ENSMUSG00000087816,29045,Gm25116
ENSMUSG00000087817,29046,Gm22492
ENSMUSG00000087819,29047,Gm25117
ENSMUSG00000087820,29048,Mir1928
ENSMUSG00000087823,29049,Gm22281
ENSMUSG00000087825,29050,Gm22279
ENSMUSG00000087829,29051,Gm22277
ENSMUSG00000087830,29052,Gm22820
ENSMUSG00000087831,29053,Gm23960
ENSMUSG00000087834,29054,Gm23957
ENSMUSG00000087835,29055,Gm24481
ENSMUSG00000087836,29056,Gm23956
ENSMUSG00000087838,29057,Gm23954
ENSMUSG00000087839,29058,Gm23955
ENSMUSG00000087842,29059,Gm25622
ENSMUSG00000087845,29060,Gm25505
ENSMUSG00000087846,29061,Gm25625
ENSMUSG00000087847,29062,Gm25624
ENSMUSG00000087848,29063,Gm25621
ENSMUSG00000087850,29064,Gm22792
ENSMUSG00000087852,29065,Gm22793
ENSMUSG00000087853,29066,Gm22794
ENSMUSG00000087854,29067,Gm22790
ENSMUSG00000087855,29068,Mir432
ENSMUSG00000087857,29069,Gm22791
ENSMUSG00000087858,29070,Gm22795
ENSMUSG00000087859,29071,Gm22796
ENSMUSG00000087860,29072,Gm24441
ENSMUSG00000087861,29073,Gm24440
ENSMUSG00000087862,29074,Gm23048
ENSMUSG00000087863,29075,Gm24442
ENSMUSG00000087867,29076,Gm24443
ENSMUSG00000087869,29077,Gm24444
ENSMUSG00000087870,29078,Gm26100
ENSMUSG00000087872,29079,Gm26098
ENSMUSG00000087873,29080,Gm26099
ENSMUSG00000087875,29081,Gm26104
ENSMUSG00000087876,29082,Gm26102
ENSMUSG00000087877,29083,Gm26103
ENSMUSG00000087878,29084,Gm26105
ENSMUSG00000087879,29085,Gm26106
ENSMUSG00000087880,29086,Gm23605
ENSMUSG00000087881,29087,Gm22442
ENSMUSG00000087883,29088,Gm23602
ENSMUSG00000087884,29089,Gm23601
ENSMUSG00000087885,29090,Gm23600
ENSMUSG00000087886,29091,Gm23599
ENSMUSG00000087887,29092,Gm23598
ENSMUSG00000087890,29093,Gm24868
ENSMUSG00000087891,29094,Gm25277
ENSMUSG00000087892,29095,Gm25278
ENSMUSG00000087893,29096,Gm23441
ENSMUSG00000087894,29097,Gm25280
ENSMUSG00000087895,29098,Gm25281
ENSMUSG00000087896,29099,Gm25282
ENSMUSG00000087898,29100,Gm25271
ENSMUSG00000087899,29101,Mir1942
ENSMUSG00000087902,29102,Gm22038
ENSMUSG00000087903,29103,Gm22039
ENSMUSG00000087904,29104,Gm22036
ENSMUSG00000087905,29105,Gm22037
ENSMUSG00000087908,29106,Gm22034
ENSMUSG00000087909,29107,Gm22035
ENSMUSG00000087910,29108,Gm24914
ENSMUSG00000087912,29109,Gm24916
ENSMUSG00000087913,29110,Gm24915
ENSMUSG00000087914,29111,Gm24910
ENSMUSG00000087915,29112,Gm24909
ENSMUSG00000087917,29113,Gm24911
ENSMUSG00000087919,29114,Gm24908
ENSMUSG00000087921,29115,Gm23228
ENSMUSG00000087922,29116,Gm23229
ENSMUSG00000087923,29117,Gm23230
ENSMUSG00000087924,29118,Gm23231
ENSMUSG00000087925,29119,Gm23232
ENSMUSG00000087926,29120,Gm23233
ENSMUSG00000087929,29121,Gm23234
ENSMUSG00000087930,29122,Gm26048
ENSMUSG00000087932,29123,Mir1971
ENSMUSG00000087933,29124,Gm26047
ENSMUSG00000087935,29125,Snora81
ENSMUSG00000087936,29126,Gm23675
ENSMUSG00000087937,29127,Gm26046
ENSMUSG00000087938,29128,Gm26049
ENSMUSG00000087939,29129,Gm23676
ENSMUSG00000087940,29130,Gm24246
ENSMUSG00000087942,29131,Gm24244
ENSMUSG00000087943,29132,Gm24245
ENSMUSG00000087946,29133,Gm24248
ENSMUSG00000087947,29134,Gm24249
ENSMUSG00000087949,29135,Gm24251
ENSMUSG00000087950,29136,Mir1948
ENSMUSG00000087951,29137,Gm22558
ENSMUSG00000087954,29138,Gm22559
ENSMUSG00000087956,29139,Gm22561
ENSMUSG00000087957,29140,Gm22560
ENSMUSG00000087958,29141,Gm22563
ENSMUSG00000087959,29142,Gm22562
ENSMUSG00000087960,29143,Gm25392
ENSMUSG00000087961,29144,Gm25393
ENSMUSG00000087963,29145,Gm25394
ENSMUSG00000087965,29146,Gm25389
ENSMUSG00000087966,29147,Gm25390
ENSMUSG00000087967,29148,Gm25391
ENSMUSG00000087968,29149,Gm25395
ENSMUSG00000087973,29150,Gm23716
ENSMUSG00000087980,29151,Gm22226
ENSMUSG00000087981,29152,Gm22227
ENSMUSG00000087982,29153,Gm22224
ENSMUSG00000087983,29154,Gm22225
ENSMUSG00000087985,29155,Gm22223
ENSMUSG00000087987,29156,Gm22221
ENSMUSG00000087989,29157,Gm22228
ENSMUSG00000087990,29158,Gm25058
ENSMUSG00000087991,29159,Gm25057
ENSMUSG00000087992,29160,Gm25059
ENSMUSG00000087993,29161,Mir1982
ENSMUSG00000087994,29162,Gm25055
ENSMUSG00000087997,29163,Gm25056
ENSMUSG00000087999,29164,Gm25060
ENSMUSG00000088000,29165,Gm25493
ENSMUSG00000088001,29166,Gm22883
ENSMUSG00000088002,29167,Gm24775
ENSMUSG00000088004,29168,Gm24786
ENSMUSG00000088005,29169,Gm24787
ENSMUSG00000088008,29170,Gm25492
ENSMUSG00000088009,29171,Gm24774
ENSMUSG00000088010,29172,Gm23740
ENSMUSG00000088014,29173,Gm23743
ENSMUSG00000088015,29174,Mir1932
ENSMUSG00000088017,29175,Gm23829
ENSMUSG00000088018,29176,Gm23390
ENSMUSG00000088020,29177,Gm22762
ENSMUSG00000088021,29178,Gm22145
ENSMUSG00000088022,29179,Gm22146
ENSMUSG00000088025,29180,Rprl3
ENSMUSG00000088026,29181,Gm22143
ENSMUSG00000088027,29182,Gm22144
ENSMUSG00000088028,29183,Gm22141
ENSMUSG00000088030,29184,Gm24991
ENSMUSG00000088031,29185,Gm24990
ENSMUSG00000088036,29186,Gm24993
ENSMUSG00000088039,29187,Gm24994
ENSMUSG00000088040,29188,Gm23329
ENSMUSG00000088041,29189,Gm25261
ENSMUSG00000088043,29190,Gm23328
ENSMUSG00000088044,29191,Gm23326
ENSMUSG00000088045,29192,Gm23327
ENSMUSG00000088048,29193,Gm23331
ENSMUSG00000088049,29194,Gm23332
ENSMUSG00000088051,29195,Gm26150
ENSMUSG00000088052,29196,Gm26152
ENSMUSG00000088054,29197,Mir1968
ENSMUSG00000088055,29198,Gm26148
ENSMUSG00000088056,29199,Gm24262
ENSMUSG00000088058,29200,Gm26153
ENSMUSG00000088059,29201,Mir1949
ENSMUSG00000088060,29202,Gm24475
ENSMUSG00000088062,29203,Gm24476
ENSMUSG00000088063,29204,Gm24477
ENSMUSG00000088064,29205,Gm24478
ENSMUSG00000088067,29206,Gm24480
ENSMUSG00000088068,29207,Gm24474
ENSMUSG00000088069,29208,Gm23250
ENSMUSG00000088070,29209,Gm22819
ENSMUSG00000088071,29210,Gm22818
ENSMUSG00000088073,29211,Gm22817
ENSMUSG00000088075,29212,Gm22816
ENSMUSG00000088077,29213,Gm22814
ENSMUSG00000088078,29214,NA
ENSMUSG00000088083,29215,Gm25339
ENSMUSG00000088084,29216,Gm25342
ENSMUSG00000088085,29217,Gm25343
ENSMUSG00000088086,29218,Gm25341
ENSMUSG00000088088,29219,Rmrp
ENSMUSG00000088090,29220,Gm23668
ENSMUSG00000088091,29221,Gm23667
ENSMUSG00000088093,29222,Gm22811
ENSMUSG00000088094,29223,Gm23670
ENSMUSG00000088095,29224,Gm23669
ENSMUSG00000088096,29225,Gm23672
ENSMUSG00000088097,29226,Gm23671
ENSMUSG00000088098,29227,Gm23674
ENSMUSG00000088099,29228,Gm23673
ENSMUSG00000088102,29229,Gm24113
ENSMUSG00000088103,29230,Gm23993
ENSMUSG00000088104,29231,Gm22380
ENSMUSG00000088105,29232,Gm22379
ENSMUSG00000088106,29233,Gm22378
ENSMUSG00000088108,29234,Snora47
ENSMUSG00000088111,29235,Gm24064
ENSMUSG00000088113,29236,Mir1960
ENSMUSG00000088114,29237,Gm24061
ENSMUSG00000088115,29238,Gm24062
ENSMUSG00000088118,29239,Gm24059
ENSMUSG00000088119,29240,Gm24060
ENSMUSG00000088121,29241,Gm25721
ENSMUSG00000088122,29242,Gm26069
ENSMUSG00000088123,29243,Gm25722
ENSMUSG00000088124,29244,Gm22867
ENSMUSG00000088125,29245,Gm26070
ENSMUSG00000088126,29246,Gm22870
ENSMUSG00000088128,29247,Gm25720
ENSMUSG00000088131,29248,NA
ENSMUSG00000088132,29249,Gm22586
ENSMUSG00000088133,29250,Gm22895
ENSMUSG00000088134,29251,Gm22310
ENSMUSG00000088135,29252,Gm22588
ENSMUSG00000088136,29253,Gm22587
ENSMUSG00000088138,29254,Gm22894
ENSMUSG00000088139,29255,Gm27343
ENSMUSG00000088141,29256,Mir1962
ENSMUSG00000088143,29257,Gm24720
ENSMUSG00000088144,29258,Gm24559
ENSMUSG00000088146,29259,Gm24718
ENSMUSG00000088147,29260,Gm24717
ENSMUSG00000088149,29261,Gm24716
ENSMUSG00000088150,29262,Gm26346
ENSMUSG00000088151,29263,Gm26347
ENSMUSG00000088152,29264,Gm25572
ENSMUSG00000088154,29265,Gm25637
ENSMUSG00000088155,29266,Gm26349
ENSMUSG00000088156,29267,Gm26350
ENSMUSG00000088157,29268,Gm26351
ENSMUSG00000088159,29269,Gm26345
ENSMUSG00000088160,29270,Gm23538
ENSMUSG00000088161,29271,Gm23537
ENSMUSG00000088162,29272,Gm23539
ENSMUSG00000088165,29273,Gm23533
ENSMUSG00000088166,29274,Gm23536
ENSMUSG00000088167,29275,Gm23535
ENSMUSG00000088168,29276,Gm23540
ENSMUSG00000088169,29277,Gm22059
ENSMUSG00000088170,29278,Gm25219
ENSMUSG00000088171,29279,Gm25220
ENSMUSG00000088172,29280,Gm25217
ENSMUSG00000088176,29281,Gm23094
ENSMUSG00000088177,29282,Gm23098
ENSMUSG00000088179,29283,Gm23106
ENSMUSG00000088181,29284,Gm22217
ENSMUSG00000088182,29285,Gm22216
ENSMUSG00000088183,29286,Gm22215
ENSMUSG00000088184,29287,Gm23137
ENSMUSG00000088185,29288,Scarna2
ENSMUSG00000088187,29289,Gm22219
ENSMUSG00000088188,29290,Gm22214
ENSMUSG00000088189,29291,Gm22213
ENSMUSG00000088191,29292,Gm23903
ENSMUSG00000088193,29293,Gm23905
ENSMUSG00000088195,29294,Gm23901
ENSMUSG00000088196,29295,Gm23902
ENSMUSG00000088197,29296,Gm24138
ENSMUSG00000088198,29297,Gm23906
ENSMUSG00000088200,29298,Gm23753
ENSMUSG00000088201,29299,Gm23754
ENSMUSG00000088203,29300,Gm23755
ENSMUSG00000088204,29301,Gm23391
ENSMUSG00000088205,29302,Gm23392
ENSMUSG00000088207,29303,Gm23756
ENSMUSG00000088208,29304,Gm23751
ENSMUSG00000088209,29305,Gm23752
ENSMUSG00000088210,29306,Gm22084
ENSMUSG00000088211,29307,Gm22083
ENSMUSG00000088212,29308,Gm22082
ENSMUSG00000088213,29309,Gm22390
ENSMUSG00000088216,29310,Gm22080
ENSMUSG00000088217,29311,Gm22079
ENSMUSG00000088218,29312,Gm22078
ENSMUSG00000088219,29313,Gm22077
ENSMUSG00000088220,29314,Gm22601
ENSMUSG00000088221,29315,Gm22602
ENSMUSG00000088222,29316,Gm22599
ENSMUSG00000088223,29317,Gm22600
ENSMUSG00000088224,29318,Gm25406
ENSMUSG00000088225,29319,Gm22598
ENSMUSG00000088226,29320,Gm22596
ENSMUSG00000088228,29321,Gm22603
ENSMUSG00000088229,29322,Gm22604
ENSMUSG00000088230,29323,Gm25427
ENSMUSG00000088231,29324,Gm25426
ENSMUSG00000088232,29325,Gm25429
ENSMUSG00000088233,29326,Gm25428
ENSMUSG00000088234,29327,Gm25423
ENSMUSG00000088236,29328,Gm25425
ENSMUSG00000088237,29329,Gm25424
ENSMUSG00000088239,29330,Gm25430
ENSMUSG00000088240,29331,Gm22915
ENSMUSG00000088241,29332,Gm22916
ENSMUSG00000088242,29333,Gm25913
ENSMUSG00000088243,29334,Gm25914
ENSMUSG00000088244,29335,Gm25909
ENSMUSG00000088245,29336,Gm25910
ENSMUSG00000088246,29337,Gm25911
ENSMUSG00000088248,29338,Mir1969
ENSMUSG00000088249,29339,Gm25908
ENSMUSG00000088250,29340,Gm26393
ENSMUSG00000088252,29341,Snord13
ENSMUSG00000088253,29342,Gm24285
ENSMUSG00000088254,29343,Gm24289
ENSMUSG00000088255,29344,Gm24288
ENSMUSG00000088258,29345,Gm24291
ENSMUSG00000088259,29346,Gm24290
ENSMUSG00000088260,29347,Gm24780
ENSMUSG00000088261,29348,Gm24781
ENSMUSG00000088264,29349,Gm24783
ENSMUSG00000088265,29350,Gm24784
ENSMUSG00000088266,29351,Gm24782
ENSMUSG00000088268,29352,Gm24776
ENSMUSG00000088269,29353,Gm24777
ENSMUSG00000088270,29354,Gm23122
ENSMUSG00000088273,29355,Gm23123
ENSMUSG00000088275,29356,Gm23124
ENSMUSG00000088276,29357,Gm23125
ENSMUSG00000088279,29358,Gm23120
ENSMUSG00000088280,29359,Gm23584
ENSMUSG00000088281,29360,Gm23585
ENSMUSG00000088282,29361,Gm23586
ENSMUSG00000088283,29362,Gm23587
ENSMUSG00000088284,29363,Gm23588
ENSMUSG00000088285,29364,Gm23589
ENSMUSG00000088288,29365,Gm23591
ENSMUSG00000088290,29366,NA
ENSMUSG00000088291,29367,Gm26412
ENSMUSG00000088293,29368,Gm26411
ENSMUSG00000088294,29369,AF357425
ENSMUSG00000088295,29370,Gm26410
ENSMUSG00000088296,29371,Gm26409
ENSMUSG00000088297,29372,Gm26408
ENSMUSG00000088298,29373,Gm26415
ENSMUSG00000088299,29374,Gm26414
ENSMUSG00000088302,29375,Zakit
ENSMUSG00000088303,29376,Gm23382
ENSMUSG00000088304,29377,Gm24504
ENSMUSG00000088307,29378,Gm24505
ENSMUSG00000088308,29379,Gm24507
ENSMUSG00000088310,29380,Gm26183
ENSMUSG00000088311,29381,Gm26184
ENSMUSG00000088312,29382,Gm26181
ENSMUSG00000088314,29383,Gm26186
ENSMUSG00000088317,29384,Gm26185
ENSMUSG00000088318,29385,Gm26187
ENSMUSG00000088320,29386,Gm25665
ENSMUSG00000088322,29387,Gm25664
ENSMUSG00000088323,29388,Gm25663
ENSMUSG00000088324,29389,Gm25669
ENSMUSG00000088325,29390,Gm25668
ENSMUSG00000088326,29391,Gm25667
ENSMUSG00000088327,29392,Gm25666
ENSMUSG00000088329,29393,Gm25661
ENSMUSG00000088331,29394,Gm22846
ENSMUSG00000088332,29395,Gm22847
ENSMUSG00000088333,29396,Gm27396
ENSMUSG00000088334,29397,Gm22842
ENSMUSG00000088335,29398,Gm22843
ENSMUSG00000088337,29399,Gm22845
ENSMUSG00000088338,29400,Gm22849
ENSMUSG00000088339,29401,Gm22850
ENSMUSG00000088340,29402,Gm22338
ENSMUSG00000088342,29403,Gm22340
